LabourName,HSNACSNo,OutSideLabour,Rate,Remarks,Service,Vat,AVat,InvGroupName,InvSubGroupName,LabourDesc,TotalAmount,LabourName1,MainDepartmentName
MECHATRONICS OIL REPLACE,998729,0,974.58,,9,9,0,TRANSMISSION,GEAR BOX,SEG-C,1150,MECHATRONICS OIL REPLACE - SEG-C,Mechanical
MECHATRONICS REPAIR,998729,1,67567.8,,9,9,0,TRANSMISSION,GEAR BOX,SEG-D,79730,MECHATRONICS REPAIR - SEG-D,Mechanical
MEMORY CARB FITTING,998729,1,957.63,,9,9,0,ACCESSORIES,CAMERA FITTING,,1130,MEMORY CARB FITTING - ,Accessories
METAL FRAMES O/F,998729,1,7194.92,,9,9,0,BODY PARTS,BODY PILLAR REPAIR,SEG-D,8490,METAL FRAMES O/F - SEG-D,Bodyshop
METAL FRAMES PAINTING,998729,1,11508.48,,9,9,0,PAINTING SERVICE,BODY PANEL PAINT,SEG-D,13580,METAL FRAMES PAINTING - SEG-D,Bodyshop
METAL SHEET FITTING,998729,1,26483.05,,9,9,0,BODY PARTS,ROOF LINING,,31250,METAL SHEET FITTING - ,Bodyshop
METER CABLE REPAIR,998729,1,957.63,,9,9,0,TRANSMISSION,GEAR SHIFTING CABLE,,1130,METER CABLE REPAIR - ,Mechanical
METER CHECK,998729,0,450,,9,9,0,ELECTRICAL,SPEEDO METER,COMMON,531,METER CHECK - COMMON,Mechanical
METER CLUSTER O/F,998729,0,2872.88,,9,9,0,ELECTRICAL,WIRING REPAIR,SEG-P3,3390,METER CLUSTER O/F - SEG-P3,Mechanical
METER CLUSTER REPAIR,998729,1,28754.24,,9,9,0,ELECTRICAL,WIRING REPAIR,SEG-P3,33930,METER CLUSTER REPAIR - SEG-P3,Mechanical
METER O/F,998729,0,618.64,,9,9,0,ELECTRICAL,SENSOR O/F,COMMON,730,METER O/F - COMMON,Mechanical
METER PROGRAMMING,998729,1,202576.27,,9,9,0,ELECTRICAL,WIRING REPAIR,,239040,METER PROGRAMMING - ,Mechanical
METER REPAIR,998729,1,3415.25,,9,9,0,ELECTRICAL,COMBINATION SWITCH O/F,,4030,METER REPAIR - ,Mechanical
MICHELIN PADDOCK CLUB ACCESS LOUNGE,998729,1,1220.34,,9,9,0,WHEELS & TYRES,PROMISE PLAN,"COMMON (A17"")",1440,"MICHELIN PADDOCK CLUB ACCESS LOUNGE - COMMON (A17"")",Tyre
MICHELIN PADDOCK CLUB ACCESS PASS,998729,1,618.64,,9,9,0,WHEELS & TYRES,PROMISE PLAN,"COMMON (16"")",730,"MICHELIN PADDOCK CLUB ACCESS PASS - COMMON (16"")",Tyre
"MICHELIN PROMISE PLAN 13""",998729,1,177.97,,9,9,0,WHEELS & TYRES,PROMISE PLAN,COMMON,210,"MICHELIN PROMISE PLAN 13"" - COMMON",Tyre
"MICHELIN PROMISE PLAN 14""",998729,1,423.73,,9,9,0,WHEELS & TYRES,PROMISE PLAN,COMMON,500,"MICHELIN PROMISE PLAN 14"" - COMMON",Tyre
"MICHELIN PROMISE PLAN 15""",999799,1,423.73,,9,9,0,WHEELS & TYRES,PROMISE PLAN,COMMON,500,"MICHELIN PROMISE PLAN 15"" - COMMON",Tyre
"MICHELIN PROMISE PLAN 16""",998729,1,728.81,,9,9,0,WHEELS & TYRES,PROMISE PLAN,COMMON,860,"MICHELIN PROMISE PLAN 16"" - COMMON",Tyre
"MICHELIN PROMISE PLAN 17""",998729,1,974.58,,9,9,0,WHEELS & TYRES,PROMISE PLAN,COMMON,1150,"MICHELIN PROMISE PLAN 17"" - COMMON",Tyre
"MICHELIN PROMISE PLAN 18""",998729,1,1466.1,,9,9,0,WHEELS & TYRES,PROMISE PLAN,COMMON,1730,"MICHELIN PROMISE PLAN 18"" - COMMON",Tyre
"MICHELIN PROMISE PLAN 19""",998729,1,1466.1,,9,9,0,WHEELS & TYRES,PROMISE PLAN,COMMON,1730,"MICHELIN PROMISE PLAN 19"" - COMMON",Tyre
MICRO USB FITTING,998729,1,500,,9,9,0,ACCESSORIES,USB CABLE,,590,MICRO USB FITTING - ,Accessories
MIKE FITTING,998729,1,245.76,,9,9,0,ELECTRICAL,WIRING REPAIR,,290,MIKE FITTING - ,Mechanical
MIRROR CAP O/F,998729,1,364.41,,9,9,0,BODY PARTS,MIRROR O/F,SEG-P2,430,MIRROR CAP O/F - SEG-P2,Bodyshop
MIRROR CAP PAINTING LH,998729,1,720.34,,9,9,0,PAINTING SERVICE,MIRROR PAINT,SEG-P3,850,MIRROR CAP PAINTING LH - SEG-P3,Bodyshop
MIRROR CAP PAINTING LH,998729,1,432.2,,9,9,0,PAINTING SERVICE,MIRROR PAINT,SEG-B,510,MIRROR CAP PAINTING LH - SEG-B,Bodyshop
MIRROR CAP PAINTING RH,998729,1,432.2,,9,9,0,PAINTING SERVICE,MIRROR PAINT,SEG-B,510,MIRROR CAP PAINTING RH - SEG-B,Bodyshop
MIRROR CAP PAINTING RH,998729,1,720.34,,9,9,0,PAINTING SERVICE,MIRROR PAINT,SEG-P3,850,MIRROR CAP PAINTING RH - SEG-P3,Bodyshop
MIRROR FOLD FITTING,998729,1,364.41,,9,9,0,BODY PARTS,MIRROR SWITCH,,430,MIRROR FOLD FITTING - ,Bodyshop
MIRROR SWITCH O/F,998729,0,432.2,,9,9,0,BODY PARTS,MIRROR SWITCH,SEG-B,510,MIRROR SWITCH O/F - SEG-B,Bodyshop
MIRROR SWITCH O/F RH,998729,0,576.27,,9,9,0,ELECTRICAL,POWER WINDOW SWITCH,SEG-B,680,MIRROR SWITCH O/F RH - SEG-B,Mechanical
MISC DENTING,998729,1,1872.88,,9,9,0,BODY PARTS,DENTING CHARGE,COMMON,2210,MISC DENTING - COMMON,Bodyshop
MISC O/F CHARGES,998729,0,1440.68,,9,9,NULL,BODY PARTS,O/F CHARGE,COMMON,1700,MISC O/F CHARGES - COMMON,Bodyshop
MISC PAINTING,998729,1,14372.88,,9,9,0,PAINTING SERVICE,BODY PANEL PAINT,SEG-D,16960,MISC PAINTING - SEG-D,Bodyshop
MISC WIRING WORK,998729,0,2161.02,,9,9,0,ELECTRICAL,WIRING REPAIR,SEG-D,2550,MISC WIRING WORK - SEG-D,Mechanical
MISCELLANEOUS WORK,998729,1,3593.22,,9,9,0,PAINTING SERVICE,ALLOY WHEEL PAINT,COMMON,4240,MISCELLANEOUS WORK - COMMON,Bodyshop
MOD SENSOR O/F,998729,0,728.81,,9,9,0,ELECTRICAL,SENSOR O/F,SEG-P3,860,MOD SENSOR O/F - SEG-P3,Mechanical
MODULES CHECKUP CHARGE,998729,0,1059.32,,9,9,0,ELECTRICAL,WIRING REPAIR,,1250,MODULES CHECKUP CHARGE - ,Mechanical
MODULES O/F,998729,0,1593.22,,9,9,0,ELECTRICAL,RADIATOR MODULE,,1880,MODULES O/F - ,Mechanical
MONOGRAM O/F ALL,998729,1,1000,,9,9,0,BODY PARTS,EMBLEM,,1180,MONOGRAM O/F ALL - ,Bodyshop
MOORTI FITTING,998729,0,618.64,,9,9,0,ACCESSORIES,ACCESSORIES FITTING,COMMON,730,MOORTI FITTING - COMMON,Accessories
MOUNTING BAR REPAIR FR RH,998729,0,10067.8,,9,9,0,BODY PARTS,DOOR HANDLE,COMMON,11880,MOUNTING BAR REPAIR FR RH - COMMON,Bodyshop
MUD FLAP PAINTING ,998729,1,796.61,,9,9,0,PAINTING SERVICE,MUD FLAP PAINT,SEG-P1,940,MUD FLAP PAINTING  - SEG-P1,Bodyshop
MUD FLAP PAINTING,998729,1,855.93,,9,9,0,PAINTING SERVICE,MUD FLAP PAINT,SEG-P2,1010,MUD FLAP PAINTING - SEG-P2,Bodyshop
MUD FLAP PAINTING,998729,1,364.41,,9,9,0,PAINTING SERVICE,MUD FLAP PAINT,SEG-SUV,430,MUD FLAP PAINTING - SEG-SUV,Bodyshop
MUD FLAP PAINTING,998729,1,288.14,,9,9,0,PAINTING SERVICE,MUD FLAP PAINT,SEG-B,340,MUD FLAP PAINTING - SEG-B,Bodyshop
MUD FLAP SET O/F,998729,0,245.76,,9,9,0,ACCESSORIES,MUD FLAP O/F,SEG-A,290,MUD FLAP SET O/F - SEG-A,Accessories
MUD FLAP SET O/F,998729,0,245.76,,9,9,0,ACCESSORIES,MUD FLAP O/F,SEG-B,290,MUD FLAP SET O/F - SEG-B,Accessories
MUD FLAP SET O/F,998729,0,245.76,,9,9,0,ACCESSORIES,MUD FLAP O/F,SEG-C,290,MUD FLAP SET O/F - SEG-C,Accessories
MUD FLAP SET O/F,998729,0,389.83,,9,9,0,ACCESSORIES,MUD FLAP O/F,SEG-E,460,MUD FLAP SET O/F - SEG-E,Accessories
MUD FLAP SET O/F,998729,0,389.83,,9,9,0,ACCESSORIES,MUD FLAP O/F,SEG-F,460,MUD FLAP SET O/F - SEG-F,Accessories
MUD FLAP SET O/F,998729,0,491.53,,9,9,0,ACCESSORIES,MUD FLAP O/F,SEG-P1,580,MUD FLAP SET O/F - SEG-P1,Accessories
MUD FLAP SET O/F,998729,0,1220.34,,9,9,0,ACCESSORIES,MUD FLAP O/F,SEG-P3,1440,MUD FLAP SET O/F - SEG-P3,Accessories
MUD FLAP SET O/F,998729,0,1466.1,,9,9,0,ACCESSORIES,MUD FLAP O/F,SEG-P4,1730,MUD FLAP SET O/F - SEG-P4,Accessories
MUD FLAP SET O/F ,998729,0,389.83,,9,9,0,ACCESSORIES,MUD FLAP O/F,SEG-D,460,MUD FLAP SET O/F  - SEG-D,Accessories
MUD FLAP SET O/F,998729,0,728.81,,9,9,0,ACCESSORIES,MUD FLAP O/F,SEG-P2,860,MUD FLAP SET O/F - SEG-P2,Accessories
MUD FLAP SET PAINTING,998729,1,0,,9,9,0,PAINTING SERVICE,MUD FLAP PAINT,SEG-C,0,MUD FLAP SET PAINTING - SEG-C,Bodyshop
MUD FLAP SET PAINTING,998729,1,2872.88,,9,9,0,PAINTING SERVICE,MUD FLAP PAINT,SEG-D,3390,MUD FLAP SET PAINTING - SEG-D,Bodyshop
MULTI CLUTCH O/F,998729,0,7067.8,,9,9,0,CLUTCH,CLUTCH OVERHAUL,SEG-P1,8340,MULTI CLUTCH O/F - SEG-P1,Mechanical
MULTIFUNCTIONAL SWITCH O/F,998729,0,915.25,SPIRAL CABLE O/F EXTRA,9,9,0,ELECTRICAL,COMBINATION SWITCH O/F,SEG-E,1080,MULTIFUNCTIONAL SWITCH O/F - SEG-E,Mechanical
MULTIFUNCTIONAL SWITCH O/F,998729,0,5542.37,SPIRAL CABLE O/F EXTRA,9,9,0,ELECTRICAL,COMBINATION SWITCH O/F,SEG-P4,6540,MULTIFUNCTIONAL SWITCH O/F - SEG-P4,Mechanical
MULTIFUNCTIONAL SWITCH O/F,998729,0,372.88,SPIRAL CABLE O/F EXTRA,9,9,0,ELECTRICAL,COMBINATION SWITCH O/F,SEG-A,440,MULTIFUNCTIONAL SWITCH O/F - SEG-A,Mechanical
MULTIFUNCTIONAL SWITCH O/F,998729,0,618.64,SPIRAL CABLE O/F EXTRA,9,9,0,ELECTRICAL,COMBINATION SWITCH O/F,SEG-B,730,MULTIFUNCTIONAL SWITCH O/F - SEG-B,Mechanical
MULTIFUNCTIONAL SWITCH O/F,998729,0,618.64,SPIRAL CABLE O/F EXTRA,9,9,0,ELECTRICAL,COMBINATION SWITCH O/F,SEG-C,730,MULTIFUNCTIONAL SWITCH O/F - SEG-C,Mechanical
MULTIFUNCTIONAL SWITCH O/F,998729,0,1398.31,SPIRAL CABLE O/F EXTRA,9,9,0,ELECTRICAL,COMBINATION SWITCH O/F,SEG-D,1650,MULTIFUNCTIONAL SWITCH O/F - SEG-D,Mechanical
MULTIFUNCTIONAL SWITCH O/F,998729,0,1440.68,SPIRAL CABLE O/F EXTRA,9,9,0,ELECTRICAL,COMBINATION SWITCH O/F,SEG-F,1700,MULTIFUNCTIONAL SWITCH O/F - SEG-F,Mechanical
MULTIFUNCTIONAL SWITCH O/F,998729,0,4271.19,SPIRAL CABLE O/F EXTRA,9,9,0,ELECTRICAL,COMBINATION SWITCH O/F,SEG-P1,5040,MULTIFUNCTIONAL SWITCH O/F - SEG-P1,Mechanical
MULTIFUNCTIONAL SWITCH O/F,998729,0,4271.19,SPIRAL CABLE O/F EXTRA,9,9,0,ELECTRICAL,COMBINATION SWITCH O/F,SEG-P2,5040,MULTIFUNCTIONAL SWITCH O/F - SEG-P2,Mechanical
MULTIFUNCTIONAL SWITCH O/F,998729,0,5050.85,SPIRAL CABLE O/F EXTRA,9,9,0,ELECTRICAL,COMBINATION SWITCH O/F,SEG-P3,5960,MULTIFUNCTIONAL SWITCH O/F - SEG-P3,Mechanical
MUSIC SYSTEM FITTING,998729,0,618.64,,9,9,0,ELECTRICAL,MUSIC SYSTEM FITTING,SEG-A,730,MUSIC SYSTEM FITTING - SEG-A,Mechanical
MUSIC SYSTEM FITTING,998729,0,1440.68,,9,9,0,ELECTRICAL,MUSIC SYSTEM FITTING,SEG-B,1700,MUSIC SYSTEM FITTING - SEG-B,Mechanical
MUSIC SYSTEM INSTALLATION,998729,0,7194.92,,9,9,0,ELECTRICAL,MUSIC SYSTEM FITTING,SEG-P1,8490,MUSIC SYSTEM INSTALLATION - SEG-P1,Mechanical
MUSIC SYSTEM INSTALLATION,998729,0,3228.81,,9,9,0,ELECTRICAL,MUSIC SYSTEM FITTING,SEG-P3,3810,MUSIC SYSTEM INSTALLATION - SEG-P3,Mechanical
MUSIC SYSTEM REPAIR,998729,1,16822.03,,9,9,0,ELECTRICAL,WIRING REPAIR,SEG-SUV,19850,MUSIC SYSTEM REPAIR - SEG-SUV,Mechanical
MUSIC SYSTEM WIRING,998729,1,4491.53,,9,9,0,ELECTRICAL,MUSIC SYSTEM REPAIR,COMMON,5300.01,MUSIC SYSTEM WIRING - COMMON,Mechanical
NASIOL CERAMIC COATING,998729,1,18000,,9,9,0,CAR CARE,CERAMIC COATING,,21240,NASIOL CERAMIC COATING - ,Value Addition
NITROGEN GAS FILLING,998729,0,0,,9,9,0,WHEELS & TYRES,NITROGEN GAS,SEG-A,0,NITROGEN GAS FILLING - SEG-A,Tyre
NITROGEN GAS FILLING,998729,0,0,,9,9,0,WHEELS & TYRES,NITROGEN GAS,SEG-B,0,NITROGEN GAS FILLING - SEG-B,Tyre
NITROGEN GAS FILLING,998729,0,0,,9,9,0,WHEELS & TYRES,NITROGEN GAS,SEG-C,0,NITROGEN GAS FILLING - SEG-C,Tyre
NITROGEN GAS FILLING,998729,0,0,,9,9,0,WHEELS & TYRES,NITROGEN GAS,SEG-D,0,NITROGEN GAS FILLING - SEG-D,Tyre
NITROGEN GAS FILLING,998729,0,0,,9,9,0,WHEELS & TYRES,NITROGEN GAS,SEG-SUV,0,NITROGEN GAS FILLING - SEG-SUV,Tyre
NITROGEN GAS FILLING,998729,0,0,,9,9,0,WHEELS & TYRES,NITROGEN GAS,SEG-P1,0,NITROGEN GAS FILLING - SEG-P1,Tyre
NITROGEN GAS FILLING,998729,0,0,,9,9,0,WHEELS & TYRES,NITROGEN GAS,SEG-P2,0,NITROGEN GAS FILLING - SEG-P2,Tyre
NITROGEN GAS FILLING,998729,0,0,,9,9,0,WHEELS & TYRES,NITROGEN GAS,SEG-P3,0,NITROGEN GAS FILLING - SEG-P3,Tyre
NOZZLE SERVICE,998729,1,169.49,,9,9,0,FUEL SYSTEM,INJECTOR SERVICE,,200,NOZZLE SERVICE - ,Mechanical
NUMBER PLATE BULB O/F,998729,0,152.54,,9,9,0,ELECTRICAL,BULB,SEG-P4,180,NUMBER PLATE BULB O/F - SEG-P4,Mechanical
NUMBER PLATE FITTING FR,998729,1,720.34,,9,9,0,BODY PARTS,NUMBER PLATE HOLDER,SEG-B,850,NUMBER PLATE FITTING FR - SEG-B,Bodyshop
NUMBER PLATE MOULDING PAINTING,998729,1,423.73,,9,9,0,PAINTING SERVICE,MOULDING PAINT,SEG-P3,500,NUMBER PLATE MOULDING PAINTING - SEG-P3,Bodyshop
NUMBER PLATE O/F,998729,0,211.86,,9,9,0,BODY PARTS,NO. PLATE FITTING,COMMON,250,NUMBER PLATE O/F - COMMON,Bodyshop
NUMBER PLATE SET / FITTING,998729,1,1940.68,,9,9,0,BODY PARTS,NO. PLATE FITTING,SEG-F,2290,NUMBER PLATE SET / FITTING - SEG-F,Bodyshop
NUMBER PLATE SET FITTING,998729,1,1152.54,,9,9,0,BODY PARTS,NO. PLATE FITTING,SEG-C,1360,NUMBER PLATE SET FITTING - SEG-C,Bodyshop
NUMBER PLATE SET FITTING,998729,1,1440.68,,9,9,0,BODY PARTS,NO. PLATE FITTING,SEG-P3,1700,NUMBER PLATE SET FITTING - SEG-P3,Bodyshop
NUMBER PLATE SET FITTING,998729,1,1220.34,,9,9,0,BODY PARTS,NO. PLATE FITTING,SEG-B,1440,NUMBER PLATE SET FITTING - SEG-B,Bodyshop
NUMBER PLATE SET FITTING,998729,1,2161.02,,9,9,0,BODY PARTS,NO. PLATE FITTING,SEG-P1,2550,NUMBER PLATE SET FITTING - SEG-P1,Bodyshop
NUMBER PLATE SET FITTING,998729,1,2440.68,,9,9,0,BODY PARTS,NO. PLATE FITTING,SEG-P2,2880,NUMBER PLATE SET FITTING - SEG-P2,Bodyshop
NXTZEN CERAMIC COATING,998729,1,17000,,9,9,0,CAR CARE,CERAMIC COATING,,20060,NXTZEN CERAMIC COATING - ,Value Addition
O-RING O/F,998729,1,127.12,,9,9,0,ENGINE,ENGINE SEAL,,150,O-RING O/F - ,Mechanical
O2 SENSOR WIRING,998729,0,805.08,,9,9,0,ELECTRICAL,WIRING HARNESS,,950,O2 SENSOR WIRING - ,Mechanical
OIL CHAMBER BOLT O/F,998729,0,211.86,,9,9,0,ENGINE,DRAIN COKE,SEG-D,250,OIL CHAMBER BOLT O/F - SEG-D,Mechanical
OIL CHAMBER WELDING,998729,0,796.61,,9,9,0,ENGINE,OIL CHAMBER O/F,SEG-C,940,OIL CHAMBER WELDING - SEG-C,Mechanical
OIL CONTROL VALVE O/F,998729,0,720.34,,9,9,0,ENGINE,EGR VALVE,SEG-B,850,OIL CONTROL VALVE O/F - SEG-B,Mechanical
OIL COOLER BODY O/F,998729,0,3949.15,,9,9,0,ENGINE,OIL COOLER,SEG-P1,4660,OIL COOLER BODY O/F - SEG-P1,Mechanical
OIL COOLER HOSE O/F,998729,0,728.81,,9,9,0,ENGINE,OIL COOLER,SEG-SUV,860,OIL COOLER HOSE O/F - SEG-SUV,Mechanical
OIL FILTER BODY O/F,998729,0,5033.9,,9,9,0,FILTERATION,OIL FILTER,SEG-P2,5940,OIL FILTER BODY O/F - SEG-P2,Mechanical
OIL FILTER CASE O-RING O/F,998729,0,508.48,,9,9,0,ENGINE,AIR CLEANER HOSE O/F,SEG-C,600,OIL FILTER CASE O-RING O/F - SEG-C,Mechanical
OIL FILTER O/F,998729,0,76.27,,9,9,0,FILTERATION,OIL FILTER,SEG-B,90,OIL FILTER O/F - SEG-B,Mechanical
OIL LEVEL SENSOR O/F,998729,0,796.61,,9,9,0,ENGINE,OIL LEVEL SENSOR O/F,SEG-P3,940,OIL LEVEL SENSOR O/F - SEG-P3,Mechanical
OIL PAN O/F,998729,0,6093.22,CROSS O/F EXTRA,9,9,0,ENGINE,OIL CHAMBER O/F,SEG-P4,7190,OIL PAN O/F - SEG-P4,Mechanical
OIL PAN O/F,998729,0,1220.34,CROSS O/F EXTRA,9,9,0,ENGINE,OIL CHAMBER O/F,SEG-E,1440,OIL PAN O/F - SEG-E,Mechanical
OIL PAN O/F,998729,0,728.81,CROSS O/F EXTRA,9,9,0,ENGINE,OIL CHAMBER O/F,SEG-A,860,OIL PAN O/F - SEG-A,Mechanical
OIL PAN O/F,998729,0,855.93,CROSS O/F EXTRA,9,9,0,ENGINE,OIL CHAMBER O/F,SEG-B,1010,OIL PAN O/F - SEG-B,Mechanical
OIL PAN O/F,998729,0,855.93,CROSS O/F EXTRA,9,9,0,ENGINE,OIL CHAMBER O/F,SEG-C,1010,OIL PAN O/F - SEG-C,Mechanical
OIL PAN O/F,998729,0,1466.1,CROSS O/F EXTRA,9,9,0,ENGINE,OIL CHAMBER O/F,SEG-D,1730,OIL PAN O/F - SEG-D,Mechanical
OIL PAN O/F,998729,0,1466.1,CROSS O/F EXTRA,9,9,0,ENGINE,OIL CHAMBER O/F,SEG-F,1730,OIL PAN O/F - SEG-F,Mechanical
OIL PAN O/F,998729,0,2440.68,CROSS O/F EXTRA,9,9,0,ENGINE,OIL CHAMBER O/F,SEG-P1,2880,OIL PAN O/F - SEG-P1,Mechanical
OIL PAN O/F,998729,0,3652.54,CROSS O/F EXTRA,9,9,0,ENGINE,OIL CHAMBER O/F,SEG-P2,4310,OIL PAN O/F - SEG-P2,Mechanical
OIL PAN O/F,998729,0,4872.88,CROSS O/F EXTRA,9,9,0,ENGINE,OIL CHAMBER O/F,SEG-P3,5750,OIL PAN O/F - SEG-P3,Mechanical
OIL PRESSURE SWITCH O/F,998729,0,491.53,,9,9,0,ENGINE,OIL PRESSURE SWITCH O/F,SEG-B,580,OIL PRESSURE SWITCH O/F - SEG-B,Mechanical
OIL PRESSURE SWITCH O/F,998729,0,491.53,,9,9,0,ENGINE,OIL PRESSURE SWITCH O/F,SEG-A,580,OIL PRESSURE SWITCH O/F - SEG-A,Mechanical
OIL PRESSURE SWITCH O/F,998729,0,491.53,,9,9,0,ENGINE,OIL PRESSURE SWITCH O/F,SEG-C,580,OIL PRESSURE SWITCH O/F - SEG-C,Mechanical
OIL PRESSURE SWITCH O/F,998729,0,491.53,,9,9,0,ENGINE,OIL PRESSURE SWITCH O/F,SEG-D,580,OIL PRESSURE SWITCH O/F - SEG-D,Mechanical
OIL PRESSURE SWITCH O/F,998729,0,491.53,,9,9,0,ENGINE,OIL PRESSURE SWITCH O/F,SEG-E,580,OIL PRESSURE SWITCH O/F - SEG-E,Mechanical
OIL PRESSURE SWITCH O/F,998729,0,491.53,,9,9,0,ENGINE,OIL PRESSURE SWITCH O/F,SEG-F,580,OIL PRESSURE SWITCH O/F - SEG-F,Mechanical
OIL PRESSURE SWITCH O/F,998729,0,728.81,,9,9,0,ENGINE,OIL PRESSURE SWITCH O/F,SEG-P1,860,OIL PRESSURE SWITCH O/F - SEG-P1,Mechanical
OIL PRESSURE SWITCH O/F,998729,0,974.58,,9,9,0,ENGINE,OIL PRESSURE SWITCH O/F,SEG-P2,1150,OIL PRESSURE SWITCH O/F - SEG-P2,Mechanical
OIL PRESSURE SWITCH O/F,998729,0,1220.34,,9,9,0,ENGINE,OIL PRESSURE SWITCH O/F,SEG-P3,1440,OIL PRESSURE SWITCH O/F - SEG-P3,Mechanical
OIL PRESSURE SWITCH O/F,998729,0,1466.1,,9,9,0,ENGINE,OIL PRESSURE SWITCH O/F,SEG-P4,1730,OIL PRESSURE SWITCH O/F - SEG-P4,Mechanical
OIL PUMP O/F,998729,0,2194.92,,9,9,0,ENGINE,OIL PUMP,SEG-B,2590,OIL PUMP O/F - SEG-B,Mechanical
OPENING & FITTING CHARGES,998729,1,1440.68,,9,9,0,BODY PARTS,BONET REPAIR,COMMON,1700,OPENING & FITTING CHARGES - COMMON,Bodyshop
OUTPUT SHAFT SENSOR O/F,998729,0,400,,9,9,0,ENGINE,CAM SHAFT SENSOR,,472,OUTPUT SHAFT SENSOR O/F - ,Mechanical
OXYGEN SENSOR O/F,998729,0,1271.19,,9,9,0,ENGINE,AIR MASS SENSOR,,1500,OXYGEN SENSOR O/F - ,Mechanical
P/WINDOW RELAY WIRING FITTING,998729,0,1025.42,,9,9,0,BODY PARTS,GLASS WINDER,SEG-D,1210,P/WINDOW RELAY WIRING FITTING - SEG-D,Bodyshop
PADDING WORK,998729,1,21567.8,,9,9,0,UPHOLSTERY,ROOF PADDING,COMMON,25450,PADDING WORK - COMMON,Mechanical
PAINT MAINTENANCE,998729,1,4237.29,INCL CAR WASH,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-A,5000,PAINT MAINTENANCE - SEG-A,Value Addition
PAINT MAINTENANCE,998729,1,4237.29,INCL CAR WASH,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-B,5000,PAINT MAINTENANCE - SEG-B,Value Addition
PAINT MAINTENANCE,998729,1,4237.29,INCL CAR WASH,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-C,5000,PAINT MAINTENANCE - SEG-C,Value Addition
PAINT MAINTENANCE,998729,1,5508.47,INCL CAR WASH,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-D-E,6499.99,PAINT MAINTENANCE - SEG-D-E,Value Addition
PAINT MAINTENANCE,998729,1,6355.93,INCL CAR WASH,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-F,7500,PAINT MAINTENANCE - SEG-F,Value Addition
PAINT MAINTENANCE,998729,1,7203.39,INCL CAR WASH,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-P1-P2,8500,PAINT MAINTENANCE - SEG-P1-P2,Value Addition
PAINT MAINTENANCE,998729,1,8474.58,INCL CAR WASH,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-P3-P4,10000,PAINT MAINTENANCE - SEG-P3-P4,Value Addition
PAINT PROTECTION,998729,1,0,,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-A,0,PAINT PROTECTION - SEG-A,Value Addition
PAINT PROTECTION,998729,1,0,,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-B,0,PAINT PROTECTION - SEG-B,Value Addition
PAINT PROTECTION,998729,1,0,,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-C,0,PAINT PROTECTION - SEG-C,Value Addition
PAINT PROTECTION,998729,1,0,,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-D,0,PAINT PROTECTION - SEG-D,Value Addition
PAINT PROTECTION,998729,1,0,,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-P3,0,PAINT PROTECTION - SEG-P3,Value Addition
PAINT PROTECTION,998729,1,0,,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-SUV,0,PAINT PROTECTION - SEG-SUV,Value Addition
PAINT PROTECTION,998729,1,0,,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-P1,0,PAINT PROTECTION - SEG-P1,Value Addition
PAINT PROTECTION,998729,1,0,,9,9,0,CAR CARE,PAINT MAINTENANCE,SEG-P2,0,PAINT PROTECTION - SEG-P2,Value Addition
PAINT PROTECTION FILM APPLICATION CHARGE,998729,1,127.12,,9,9,0,ACCESSORIES,FILM INSTALLATION,COMMON,150,PAINT PROTECTION FILM APPLICATION CHARGE - COMMON,Accessories
PAINT PROTECTION TREATMENT,998729,1,6338.98,,9,9,0,CAR CARE,PAINT MAINTENANCE,COMMON,7480,PAINT PROTECTION TREATMENT - COMMON,Value Addition
PAINT RESTORATION,998729,1,6779.66,INCL CAR WASH,9,9,0,CAR CARE,PAINT RESTORATION,SEG-D-E,8000,PAINT RESTORATION - SEG-D-E,Value Addition
PAINT RESTORATION,998729,1,5932.2,INCL CAR WASH,9,9,0,CAR CARE,PAINT RESTORATION,SEG-A-B-C,7000,PAINT RESTORATION - SEG-A-B-C,Value Addition
PAINT RESTORATION,998729,1,7627.12,INCL CAR WASH,9,9,0,CAR CARE,PAINT RESTORATION,SEG-F,9000,PAINT RESTORATION - SEG-F,Value Addition
PAINT RESTORATION,998729,1,8474.58,INCL CAR WASH,9,9,0,CAR CARE,PAINT RESTORATION,SEG-P1-P2,10000,PAINT RESTORATION - SEG-P1-P2,Value Addition
PAINT RESTORATION,998729,1,10169.49,INCL CAR WASH,9,9,0,CAR CARE,PAINT RESTORATION,SEG-P3-P4,12000,PAINT RESTORATION - SEG-P3-P4,Value Addition
